item_id,name,image_id,flavor
9d6baff5-0235-4535-b82d-51f478c67142,Lemon Zest,274e6352-6778-44dd-a07e-2f8e33f8538e,Bees
3520b964-1638-415e-95f1-653bf080bbe2,Peter Cottontail,36cb946a-286e-4ac6-8fd1-76d05fdc0f08,Showy
f1e7a275-371b-4234-ac57-8b1dc56cf108,Tyler,80a04dd4-076f-4709-9af8-71f39ccf6084,Tyler
9698f55b-f721-4350-a6bc-1ffa0217d333,Suffolk,b4bc8a53-f91f-4421-97cb-51ec05ff1da7,Mild
dd562b9b-9b13-4617-b57c-76784ea1e56c,Rosemary Harkness,,dd562b9b-9b13-4617-b57c-76784ea1e56c
36768ad7-15ca-4eeb-ae71-dae6f15aca0d,Malvern Hills,1fc5a22a-0999-4d46-92bf-2e876e175a5a,Perennial
54d0c1c0-c21c-44c0-87ce-3b37188dd97f,Grace,a7d3fb93-ca38-44ba-86ce-93ce890afda2,Perennial
51c62cef-ef06-4228-bbd9-823266fc3fb3,Red Queen,77f4b240-c2a8-42b4-bc53-24241eb2c6d6,Full Sun
4b23ac16-640c-4ec4-ab90-0ed15d3acd19,Flower Girl,,Good
b955d0e9-f4ca-4477-9dcb-68a063cec41b,Pompeii,399656a1-3701-4255-84c6-bf1a53d367b1,Hybrid tea
34227943-7086-4c08-9c6e-f6f122d26835,Souvenir De Baden Baden,215c9710-3fef-45c5-9fc0-4d0b00dff8f2,4536
114a814a-08fb-4b73-8001-2fa2a3c4ae34,Grande Duchesse Charlotte,,Medium red
b8d18503-6c85-4a9a-bb5a-c832bf0c14ed,Desperado,,Deciduous
58a53625-a0b9-48b7-b461-03d870f74d9e,Lucille Ball,a79c7349-6124-4f6c-af92-15f46f892054,4-6 feet
22e4d2b3-bdb0-4555-b816-b1d922f23ba3,Westerland,608021fd-98fb-4dd0-b6f1-99e3b456d5dc,22e4d2b3-bdb0-4555-b816-b1d922f23ba3
f87dc69c-2242-42ef-a0e7-9e47e0d648e1,Jaune Desprez,b260660f-eff9-4884-8416-c43630f446fc,Cupped
017050de-a7f2-4f12-a2c8-d2984d08e9a0,Gustav Grunerwald,701b2f66-a384-40c7-b3e1-c3f32c98b949,Good
eeef5cdb-0154-47ab-9164-4b6a66fd9ed2,Minerva,b30e4985-e96c-4e1a-bb0e-04f8f745b46e,Full Sun
8a521e83-8708-4d0d-8970-8d0ebb562025,Maximowicziana Var Coreana,0705c5e4-3d27-45c6-b462-49bb108dabd3,8a521e83-8708-4d0d-8970-8d0ebb562025
343c0deb-9239-49c0-a10f-ce44e974530f,Bambey,3c8cc8f3-0646-479a-956c-72647c58ada6,3-4 feet
4fdd8c10-3e72-4c5c-a39a-38e97e989ba3,Salmon Wings,095aff06-181b-4db9-b6be-7a22a3226a65,Full Sun
1d526d76-9fb9-4c33-acca-38401a466fbf,Under The Cherry Moon,911db826-2811-40b4-86c8-9461019f29cb,1d526d76-9fb9-4c33-acca-38401a466fbf
228bcf7f-c1a6-4fcb-9b88-423c9ea3d40e,Lilibet,6ce315cc-d23f-4f99-bc17-2e7076555ac1,Deciduous
8b0c8208-6ad1-446c-9beb-c10d846eb8b0,Robin,3e56e247-b7d5-434c-9dc9-9b838385c6cb,Miniature
5d74eed0-7925-4bca-bc50-dd9574223c7a,Henri Fouquier,cc23d544-9605-415f-9421-ae8929e3f327,4-5 feet
7bcfe46b-8a20-4a3f-9b19-0e6f2c44428e,The Lady,2feb0830-d0ae-45e8-aa6e-52f8701e56ff,3-5 feet
6b2fb85a-8291-4e9b-b2bc-84f568c73ae8,Persian Sunset,3db54909-48ca-4b7b-ab27-0280258a28e9,Bees
49ca1f9e-fcd0-4728-ac15-5cb68cf2332e,Ibiza,2cb17d70-a231-471d-8404-03d26e5b3249,Shrub
1af9333d-ac27-4266-a190-d3fee9f0c334,Glacier 1985,2873a834-9cb1-4b43-85f3-380a07746522,Shrub
5450bf61-9430-4609-b231-744344f1f1cd,The Brownie Rose,768a13b0-79cc-40d8-ba28-eb6e21e82018,"Short, 2-3 feet, bushy"
32c8dadc-90e8-4080-8e96-da80fb3f7d87,Little Gigi,fe19d8cc-dc8f-403b-9ad2-e76732d0656f,Deciduous
04eb96db-435e-466b-9609-79e721633e24,Pisocarpa,391d1024-fcb6-4e04-a62a-6a2e8fd3fcf6,Bees
42c7cdeb-9904-42b0-bc6d-e64b28bcf102,Midsummersnow,908e95c9-1782-4268-aa9d-39b76ab6b51e,Midsummersnow
263d5726-ef20-4cb9-af40-f3a5afd8a20d,Justine Ramet,8a83093f-9c19-40ec-8d88-6e0d64c3bd1b,Justine Ramet
1337e4e3-5bf2-40c6-9784-b3160ba2161f,Prima Donna,4a6e31e5-0a4e-4300-a878-95dcf4388d89,Deciduous
5f109879-6a7c-4395-9de5-f00edc7f05e7,Melanie Waldor,,Deciduous
e1158619-b908-420f-b127-27b402e0f876,Viva,efe74188-b953-4907-a328-b81bcaba7e17,Deciduous
d4d6fc4c-1fe9-46b6-9e2e-0b9d7174682f,Anna Pavlova,,1
277c70a5-2b7b-4305-93a4-c6d42cb55101,Sweet Intoxication,,Mauve
25273cff-354c-4311-9465-801a5f389aee,Kings Macc,e28f9d97-a0f2-42ef-b006-90235b7db533,Good
52fa798a-988c-495d-9858-1c4ad67835ca,Lavender Meidiland,66b2ec09-9164-4c75-8ac7-64201aff305d,Mauve and mauve blend
9a51fe43-d563-47b1-be2a-b2b06d1a242f,Radiance,e0b699f2-277d-4de6-851f-1754f0d13294,Showy
09e72fa5-0ec9-4255-b247-130f41be5c55,Pirouette,864fc0dd-5929-40d1-b1c4-bac544a6d104,Pirouette
2dfe03b8-8572-40d8-bde7-b57b09680d77,Freckles,f92aaab0-ecbd-4768-b00a-91f56797c962,Some
81a28324-f2fd-4dd1-93ed-fc843e890d6f,Soncy,71cb35de-de1f-483e-bf22-0cd7894d270b,Soncy
fd2e9aed-690b-4bed-a015-d8c909a1ab80,Soleil Du Monde,c162775f-bdc9-4d3d-bb66-da9ea5662fb0,"Short, 2-3 feet, bushy"
3405bacb-04ee-41e2-bf3b-20e3d1dc786b,Sunday Brunch,b04c58a8-1366-4b2c-b822-3ad6bbed487d,Perennial
d00551d6-1f52-48d7-8512-7a309202f1c5,Holstein,2e117a0a-d0ca-4e6f-aa0f-851569a7ba89,Perennial
b03e2a84-a8e4-4f14-ba37-df2df10b1216,Louisville Lady,21c6d98a-6718-413a-b19e-2c7fd6355f2c,Miniature
753b8b55-82d1-426a-82af-3e29ebb80049,Alice Hamilton,f5ccf626-0fa9-4a41-a395-ef795b7248ee,3-4 feet
acc43fda-3e5c-49d1-bffe-32fb07f06c09,Madame Violet,68ff24f1-4e92-4115-a8b3-c374df7d162c,Bees
d98ef002-56a1-4905-b5c2-7584ef198818,Nigrette,,"Short, 2-3 feet, upright"
77382611-dc1a-4f5d-b1eb-c61142df020f,Music Maker,,Deciduous
51f55589-8679-4ff0-8034-1e48a71489cd,Kyogoku,,Showy
e815673b-8a6d-4dab-bd46-32ee97a33cf1,Kaikoura,,Shrub
b78629d7-07f7-4847-9867-6923d1535fca,Suitor,,1-2 feet
3ad39e50-803a-4291-8662-f0f79b83f804,Midnight Blue,51bf78f4-8417-425d-ba62-f5c53b7cc450,3ad39e50-803a-4291-8662-f0f79b83f804
2b9be6b8-af53-43bf-9c3b-3af25b4bc709,Soleil Rouge,bc5d28bd-266d-43de-8974-9321d54eea90,Deciduous
36b4228a-90d5-472a-93de-71bc78ad9e7e,The Lady Gardener,c19b1ead-2b7d-420f-9bfe-14f7276ec8ba,Bees
20b38ca3-4f6c-4d36-93b9-b185d9d024bb,Mystic Fairy,,Mild
8a986986-5d94-4da5-adf8-015972c0ce2b,Kardinal Kolorscape,a32f1f35-053c-4b7b-9035-4f5c31b56a74,Bees
b6b8268f-8b90-4236-ae5f-d4f0f460c8c2,Good As Gold,8e2fcfff-6e7c-41c5-8874-45aa31ccae6b,Good
eacdd126-9569-4a8b-88a8-ce36cb859ae6,Sequoia Twist,696dce5b-7e1a-43c7-9311-e711f5ef988f,1-2 feet
72a83953-8fb3-447a-9c42-14bf8126c407,Scarborough Fair,ccedbc70-602f-472e-83cc-c8144a512037,5
8f8b213c-de37-4a79-bb96-dbe4bec8dcea,Lafter,78028294-f895-4503-b652-b66bc395a779,Lafter
b2e329f2-1f6c-4004-9bdc-0c55efe0ddb1,Prince Camille De Rohan,0dd2bfe9-5e5f-4122-a6cb-2d97d190b7db,Shrub
9fbfa438-7221-4070-b674-29384d610ea3,Sunrosa Red,,Red
70c8c562-b3e4-4e98-abeb-1f788a2d7c63,Tuscany,80eb16a7-f7ef-4cc3-bd2b-d7c178ff0ae5,Strong
2fb8e26d-1d67-45ef-8252-cdd04300bb15,Madame Fernandel,94fc8716-2b2e-42ae-a207-257fb3377bde,Showy
bf03a4f0-fd9b-487c-90cc-215513fa4d9b,Goldmarie 1958,d1a61c0b-8408-406c-bb51-9fabc30adc36,Deep yellow
22db47c9-62fc-41e0-96c4-901a61b3a085,Serenade,,Perennial
fefde743-bb36-4c52-898e-839b359cd2d6,Desiree Parmentier,,Centifolia
b8c26c81-3f1c-4ce1-a5d1-0c8fdaf0ebf2,Madame Joseph Schwartz,f72ebc87-e1eb-482e-9697-3cefa9ce552c,4
4360ecd5-0e5b-43eb-96d5-e0a5bb3cfdab,Orange Fire,f0d6c0b9-6469-4dde-9e6a-56633a3d4474,703255
8c1de525-f99d-4d4c-a0fe-76e8f46df4ff,Liverpool Echo,,Floribunda
54f4f0e4-9592-444b-a506-bdaf05784514,Home Of Time,6a2f5503-49a4-457b-9183-794e2eb56ba7,Russet
7e5db648-4341-4730-9a2b-00518db89458,Rosenresli,759d3554-79bd-400a-bfde-29bed2d7bfa1,Bees
3fbe81d9-cb23-4fea-944f-205b77ca2e4a,Hot Kiss Kordana,61793da0-e498-4fbb-aad3-d61e3c465553,528010
24dfdfdf-6a4c-4de0-9539-19197bff453a,Poulsens Bedder,fcfd1ec4-b7b0-4e88-b09b-ab57a851bae0,Pink
67670507-0e9b-4740-bd56-21d7d7012f21,Rose DHivers,8b959e57-acbc-4304-b58f-b04261c23606,Rose d'Hivers
3e96f6dc-3371-4731-81a8-52a86285e71c,La Rose De Molinard,,4-5 feet
3fdf6ffc-53f8-4b35-a8d9-02d12c891497,High Hopes,50ea044f-6884-46ac-b547-58b88d46c9bb,2750
55980823-9bbb-4256-84f1-b995d283b9ff,Ritter Von Barmstede,,Typically 10-15 feet tall
0517521e-c2aa-4221-8aef-e7ec4cce2e62,Morning Dawn,fb60cf04-7326-4bbf-8214-bee80b064fd5,Deciduous
d066694a-67b2-4e5b-b5fb-6582bef6073a,Harold Macmillan,,2 feet
c0e27dfb-26a5-467d-901b-44e4f729ca8b,Sweet Arlene,2c0ff38d-9e07-4718-8ad4-be9d5b6e481d,Shrub
65d30653-72ae-4082-8c9d-375e137c688e,Pennies From Heaven,6731efda-c115-45c9-9b84-3ff5e817ac44,1
8753b2be-4336-4d4b-b38d-d7d7db3e6481,Terrazza Bella,,Bees
3f356c22-2de4-4747-822c-8fa3d9c0a72c,Little Rambler,9d0647d3-3f90-45e3-9372-8e8e3a874d51,Good
b0890eec-800a-4db9-bb7a-fae91453b985,Alecs Red,,Perennial
21d53ec0-2543-42cc-9012-146505d08a4c,Lady In Waiting,eee28d1c-f997-413f-8d31-52a6df031731,186019
c9f728e7-59ca-4262-8df0-33ad546c7db0,Kommodore,32e49d6e-9026-4e87-951e-8e1dbe7459e6,c9f728e7-59ca-4262-8df0-33ad546c7db0
b8a05e22-1fdb-4d7d-ae04-5ef5910139d9,Lady Godiva,968523d1-e95f-4a03-8e59-d92bdc4d461d,Moderate
f4aba19c-24f7-4533-9758-018391bb3d0e,Lidice,71d3e031-15ee-4004-a221-832625497c67,Showy
8f509eac-2277-40a8-b025-64392e70e1f4,Sebastian Schultheis,370931d7-a0f9-4666-a13e-4e316979c793,Shrub
9762d6d0-23e6-4486-88bb-b42c9f159d4c,Nipponensis,239e565e-75c1-41f2-b1da-19c69c253389,Shrub
323fecf3-c45b-473f-83cd-583526cd06ce,Strike It Rich,c0a088b1-6d9c-4af4-896d-f566d1548ec7,323fecf3-c45b-473f-83cd-583526cd06ce
35527f74-aaee-4729-86e8-bc16eb887cbf,Loyal Friend,d8d6c6ef-bc99-420e-9eb7-052d1eba0018,5-6 feet
bd296a0b-b4de-4967-9537-3a38da936c71,Louis Gimard,,827
811927b2-5b4c-4c7f-82f8-589319ef46a8,Honor,2bf39458-7549-4463-bc71-e7df4712f4e2,4-6 feet
b14e03e6-8a61-4f11-b98f-8f904996781c,Tropical Amazone,5e7411a1-500c-4a30-bf4f-937fd8e35d8d,676048
fea5f47a-4d9f-48df-87ee-4e76d300e02e,Patriot Song,ded81e86-694f-448a-b23a-7a5c8acf3eec,Perennial
b6a4f74e-e522-42bf-a1dd-5fbae3ebfe89,Blue Mist,588ef71f-2f10-4850-8e47-3923700511a5,Perennial
89f5df41-58d5-4cd0-8ed0-dabeb0f75b2a,Louise Catherine Breslau,,Moderate
97827594-a7a1-430d-b6f7-c2d0224fd0de,Show Stopper,5e2d6ad1-db37-456a-a800-8f14e167d32c,Showy
9402b034-f65b-490d-8967-e2d7a299aa9c,Sarah Van Fleet,4e9de878-0429-43b8-8ac3-c727cc6904cf,1631
c3140008-da68-4c0e-9dd1-2dbd5d2d53f0,Starshine,bb596afc-8acc-4feb-a5f7-14535be34d3a,"Medium-tall, 4-5 feet, upright"
e3af0d78-743f-4e71-89da-0271686de56d,Ville Du Roeulx,6045d02c-8b54-4944-b000-8b298a6cb6fd,Good
50310fb3-328f-425e-9899-01f4bff6ec99,Peggy Rockefeller,fb03ae4b-223d-4ac6-ba6e-6b57b2d99608,Bees
39bb0b9b-b603-4bd7-adfc-72e879aa132e,Magic Show,,18-30 inches
8a1f5768-cf57-4a7a-98b6-a4dd4b05381f,Kardinal 85,,8a1f5768-cf57-4a7a-98b6-a4dd4b05381f
2222acb1-e7b3-4ce6-b8c7-18ffa3bab44d,Mark Sullivan,167be8f0-b9eb-40d9-bdc0-c0970f679b59,Strong
b83038d4-cff2-4035-b079-f0e2dc049c40,Timothy Eaton,de53776d-4616-4080-a402-22d088efa440,2-3 feet
aa97b996-dffe-49fd-8f49-edcffa83cdab,Rainbow,2695eec5-3289-4fad-a85a-d98c18082171,aa97b996-dffe-49fd-8f49-edcffa83cdab
54d8e54a-c82e-4e90-8488-8a3e29c1ecc2,Preference,0856b2cf-cf03-47bf-bc69-640582cffa74,Red
3800a1f0-fca5-4494-b29e-6f56b365286d,Nouveau Monde,550ab238-f0c1-4d78-a3a3-723e193d42d0,Showy
